norad_id,mass_kg,size_cm,source_event
905,1212.1372489913706,196.6653454761993,Collision
906,4626.640893072402,197.2169635291304,Deployed Object
907,2553.955351946577,49.11101421899173,Collision
908,463.70814392200896,189.1959323002976,Fragmentation
909,3148.132072377468,169.57165973466172,Deployed Object
910,3442.2212897795007,18.051986357419203,Fragmentation
911,3898.476548190098,186.73083141905403,Fragmentation
912,4609.845910624203,103.50920286336746,Fragmentation
913,2065.4384994699394,70.21354931611464,Fragmentation
914,3498.177415180314,195.01441442506777,Deployed Object
915,472.99654328471894,43.07126854857257,Collision
916,1288.0708095962905,52.83917471595415,Collision
917,405.13237398201625,26.69499390296409,Fragmentation
918,4409.901516734856,173.58854001469206,Collision
919,4374.395210618678,167.26330606374194,Fragmentation
920,3877.6575766125893,139.98621677881744,Collision
921,4448.715665649569,36.09130375020626,Collision
922,2449.249129147264,149.644598464758,Deployed Object
923,3218.9695020244726,183.76487216241543,Deployed Object
924,1297.2452160986531,172.90230868108554,Deployed Object
925,2133.0524591545495,13.477142216152647,Fragmentation
926,3306.6871393833358,195.83689305111898,Collision
927,3430.6773249624143,190.31993494904188,Fragmentation
928,803.2037968645197,116.31329585150901,Collision
929,2796.5159028874787,116.5428447057622,Deployed Object
930,1380.9997351057366,185.3195957752607,Collision
931,3178.2545639647014,35.60238459660884,Fragmentation
932,3690.8402364190156,81.99037600115753,Deployed Object
933,1547.5719583227517,73.58332377619851,Deployed Object
934,1250.2942125418629,92.18838373197458,Fragmentation
935,4549.725665228137,147.08567210092576,Collision
936,3926.237474972893,14.986315007976689,Collision
937,3548.3241000276,197.78906082184224,Fragmentation
938,3062.1412181875608,191.87835956301845,Deployed Object
939,1264.6093771616263,190.90919450733773,Collision
940,1403.6096395582083,135.97165337376828,Fragmentation
941,3211.3252594256855,98.34421782878921,Fragmentation
942,4152.1928295831985,21.029836032444752,Collision
943,2770.072168027569,99.11241174692664,Deployed Object
944,1910.6721446696845,122.74091001082414,Fragmentation
945,111.16983563212725,79.7513548723297,Deployed Object
946,879.500469026644,42.26602237915812,Deployed Object
947,2746.3812472443724,50.61149822763985,Collision
948,4690.002025541988,164.38456400481925,Fragmentation
949,2976.2740813976784,66.56636777182325,Fragmentation
950,1260.3096777262804,50.71241368707259,Collision
951,275.39289166237097,195.20203621626632,Deployed Object
952,416.9196578866963,153.87075429796764,Collision
953,1151.3873982720559,194.87392938440348,Fragmentation
954,1675.9083104250117,36.03152812596926,Deployed Object
955,1799.3746243007586,192.53922164725267,Fragmentation
956,3131.1330146842806,142.89391235746487,Collision
957,1639.4039772540764,157.2668933508633,Collision
958,1382.952793619585,158.98474692883747,Collision
959,4003.006666223539,21.38839913551614,Collision
960,3100.741666469738,130.5799109238675,Fragmentation
961,836.811078216524,196.4536281519921,Fragmentation
962,1380.6124189198604,35.44368791097817,Collision
963,3027.506580300773,142.15701932704198,Fragmentation
964,2139.0344836780564,55.63395353210745,Collision
965,1172.6970691582426,13.660716939420084,Deployed Object
966,1479.9804933603557,25.835035021418385,Deployed Object
967,4037.174095255734,151.9300868865367,Deployed Object
968,3102.0240011685732,183.64527226391792,Fragmentation
969,3442.492917901075,18.04036859506911,Collision
970,1336.049910707059,104.23253654756792,Collision
971,1398.2950405261415,112.69513901981264,Fragmentation
972,547.1717167538118,164.242419642524,Fragmentation
973,3905.360864742392,109.70941359857763,Deployed Object
974,4522.414441900265,78.42846542021088,Fragmentation
975,3184.9224876332496,67.09931171047047,Deployed Object
976,1835.4794879300953,172.17811993022752,Deployed Object
977,1576.1377381502994,59.29317391834605,Collision
978,4967.864124656751,10.640599342551022,Collision
979,4800.07579096808,32.13584212178695,Deployed Object
980,1073.5897255391096,85.01640689248364,Collision
981,3563.847723261654,195.75136544205722,Fragmentation
982,3240.5080737304806,139.72956680263508,Deployed Object
983,1124.3038488130276,32.25442725925734,Collision
984,3430.587067749565,54.69971438082695,Deployed Object
985,4726.511992796617,130.21283306160876,Deployed Object
986,1267.223446814525,143.00087306151133,Fragmentation
987,3330.32358918387,133.10668555264346,Fragmentation
988,1694.7127147866292,127.61242748362585,Deployed Object
989,3140.3300298948157,67.37074276878448,Deployed Object
990,1983.6442422688665,72.30538946561161,Fragmentation
991,3787.2983776454366,76.49000816778648,Deployed Object
992,2059.0470829106343,24.828077753108076,Fragmentation
993,4025.5741449373763,83.31909511690715,Fragmentation
994,3282.460482521477,158.2294707638582,Fragmentation
995,4364.206286357493,21.918333527678463,Deployed Object
996,986.9432830610026,152.20194956469018,Fragmentation
997,1428.6908512275058,154.6094214509112,Fragmentation
998,4216.682169083667,44.50779982926609,Fragmentation
999,1613.9384545945534,173.2032396546,Collision
1000,4292.81161678683,91.44363502009907,Collision
1001,3212.3421653888677,95.57672343230416,Collision
1002,995.7327960179664,185.92589191049254,Deployed Object
1003,4339.819113131786,104.23571352051755,Fragmentation
1004,4176.44104956995,44.89910732366806,Fragmentation
1005,4261.292231963003,179.02107314485025,Collision
1006,191.7582170928917,27.89979909049387,Deployed Object
1007,1406.8132528928218,63.931325302126815,Fragmentation
1008,4402.78063813335,46.04056566739959,Collision
1009,3770.702741657867,107.68446878663356,Collision
1010,1220.363482579379,149.84715382221208,Fragmentation
1011,1224.5005116398313,194.79052257700644,Deployed Object
1012,3161.769119180389,75.55859572887155,Collision
1013,3966.945037942623,83.51198650178327,Collision
1014,3614.618891442482,77.04356888446486,Collision
1015,219.3785936932807,68.15249418287762,Fragmentation
1016,3555.8506645095827,33.8725668391491,Deployed Object
1017,3636.879982904445,33.156623108518865,Fragmentation
1018,2290.5899997410206,157.77830248021561,Fragmentation
1019,1301.3466380890734,93.26921738039086,Deployed Object
1020,2183.206458601934,68.2937586280716,Collision
1021,4816.9084376912,116.47338094250536,Collision
1022,747.8781051101473,152.30995319066972,Fragmentation
1023,993.246188962597,120.8372190635898,Collision
1024,661.8210068214886,126.27488398209408,Collision
1025,2589.90649758604,122.0896613167975,Fragmentation
1026,195.11811202122897,137.49825291725398,Deployed Object
1027,907.0775621017167,177.0001662033866,Deployed Object
1028,1072.294673705483,83.36238367536447,Deployed Object
1029,2652.0494532533776,23.47417695091839,Deployed Object
1030,2743.5988724885483,86.17152240811603,Fragmentation
1031,1962.1991563275672,69.78163685539096,Fragmentation
1032,929.074724081551,149.27522154747788,Collision
1033,939.4650223454585,28.63986774312484,Collision
1034,4496.08838286167,24.17535743675995,Collision
1035,1875.9573505822002,98.2376865232039,Deployed Object
1036,3729.886654230265,59.46553276035468,Fragmentation
1037,4037.5174029776613,86.97162789748818,Fragmentation
1038,2566.3467755429824,72.6794744694522,Deployed Object
1039,4383.242522529506,98.97669693332396,Fragmentation
1040,619.3752074151877,88.57327393117608,Collision
1041,1366.4997609744835,79.48782887563901,Deployed Object
1042,2699.275721704774,118.10733648801174,Collision
1043,3491.1892375816237,105.12182791825985,Fragmentation
1044,3224.701480150508,66.78864182061751,Deployed Object
1045,658.0141413666146,44.32050615179915,Fragmentation
1046,2131.732737467653,27.466277143286646,Fragmentation
1047,2363.6824321335257,173.9343312482668,Collision
1048,627.4306286892831,191.41360378935246,Collision
1049,3847.8917490142558,128.9794736718286,Fragmentation
1050,3886.9140999058895,103.83652552659241,Deployed Object
1051,3569.0052701745144,106.43173539419709,Deployed Object
1052,1886.2808094820991,64.68494343405435,Fragmentation
1053,3998.793444129848,62.582113861863775,Fragmentation
1054,4395.843432261839,90.84448682972224,Collision
1055,1435.8715244045522,175.80511541351936,Deployed Object
1056,4502.6520803488165,24.053930113694854,Fragmentation
1057,3781.1026367656664,82.26785364514404,Collision
1058,4198.111844453728,125.78905713552562,Deployed Object
1059,4867.789444084414,135.4451639949616,Collision
1060,1624.158678062658,163.84534078711332,Deployed Object
1061,1897.8221612743307,89.91041731499382,Collision
1062,1902.5176421422377,199.3907241471406,Fragmentation
1063,4890.5355656366655,73.43771763595913,Collision
1064,3117.252076172777,188.1950483223663,Fragmentation
1065,361.03582803501723,95.05917744346478,Fragmentation
1066,225.4917807272117,95.58199550728791,Deployed Object
1067,1828.7712666795135,44.596888607168296,Fragmentation
1068,4925.235225145724,172.3656105285924,Collision
1069,122.92128283036678,161.94184140381685,Collision
1070,376.5572394990275,41.7166241971617,Collision
1071,1152.8995857079728,134.2982734751193,Fragmentation
1072,261.2360163823597,197.7821370865055,Deployed Object
1073,2226.5894030323047,40.86700562223096,Fragmentation
1074,1003.0246074382839,183.29049395583542,Fragmentation
1075,1708.3705236831047,24.476159094377216,Fragmentation
1076,388.4501811995587,66.48709006811205,Fragmentation
1077,1910.3233799363386,122.1572713842099,Fragmentation
1078,2032.6855718304057,40.90309873526041,Collision
1079,2866.166184113459,141.73725354476812,Collision
1080,2876.3002958879515,34.47244536235078,Fragmentation
1081,1327.68113248996,157.91864488103957,Collision
1082,3262.0176886924646,32.06480981492838,Collision
1083,2606.4491356193134,126.29311648157356,Collision
1084,1199.2241445315178,81.34371308534398,Deployed Object
1085,1766.3550540981278,139.30982512216764,Deployed Object
1086,4145.015653095418,163.58683187045855,Collision
1087,3699.727932610568,156.23141743159462,Fragmentation
1088,2209.217779223292,198.4050286581191,Collision
1089,725.2298730027536,18.305050466472338,Collision
1090,4255.7523698195355,137.44263425684164,Fragmentation
1091,3503.399542602956,19.73893688314388,Collision
1092,2843.0562506855267,180.31980916462498,Deployed Object
1093,2247.9975649568587,118.96097867730994,Fragmentation
1094,512.3769699631507,102.66553964302176,Deployed Object
1095,4753.392788279714,38.348418172578846,Fragmentation
1096,4404.75264102246,147.12779935437644,Deployed Object
1097,1405.3467266645778,127.42136664852467,Deployed Object
1098,4287.905616425781,42.64549715621748,Deployed Object
1099,2725.9211428967888,148.13555844336287,Fragmentation
1100,2729.267592769041,43.48581965445624,Deployed Object
1101,582.4650600106529,53.769125851318016,Deployed Object
1102,1827.6336311508453,105.1935559595779,Deployed Object
1103,1673.50077558028,107.82729005491494,Fragmentation
1104,3077.889622996294,147.4291896087944,Fragmentation
1105,1563.2536807963681,60.05231615798045,Deployed Object
1106,4317.873518564009,133.11855410004534,Collision
1107,401.6347717217696,60.47847213335609,Fragmentation
1108,4870.470357508402,104.7620613712478,Collision
1109,199.66999818533276,180.50678754162766,Deployed Object
1110,2529.820165546397,185.8713291946586,Deployed Object
1111,965.041190614632,58.10176548034888,Collision
1112,1913.4046146103408,89.14668264798335,Fragmentation
1113,3031.2550177733974,37.70880861224806,Deployed Object
1114,3890.28772319209,19.30720098351176,Fragmentation
1115,4551.836967652689,199.68697472577009,Fragmentation
1116,2502.6958371537603,197.55462724187444,Deployed Object
1117,4207.976380012549,178.57382393817085,Deployed Object
1118,3731.6572986015694,84.1692221796609,Deployed Object
1119,3612.019358707435,168.9461351151836,Deployed Object
1120,3174.0450810722023,139.1004442358332,Fragmentation
1121,581.2229107933143,172.19768241636706,Fragmentation
1122,3500.7266640348034,95.9653796109774,Fragmentation
1123,2480.1432671588786,157.63489704706862,Deployed Object
1124,1461.5914134968334,62.008670149446075,Deployed Object
1125,3802.9792230328494,46.8909542725048,Deployed Object
1126,718.1656003910351,110.11493499544828,Deployed Object
1127,1703.3314004262556,86.34334552170658,Deployed Object
1128,2694.0215778874767,140.07113713095785,Deployed Object
1129,1439.9599107714753,60.86714546431632,Collision
1130,3295.0319007983985,145.82822625869017,Deployed Object
1131,3743.614461689137,56.90484366891417,Fragmentation
1132,4741.83040649445,85.87275928870076,Deployed Object
1133,4162.343652971795,81.43545801361671,Deployed Object
1134,3546.3549149073133,28.20909307972358,Collision
1135,3123.5740633018763,73.75547238226449,Deployed Object
1136,4571.405786063558,186.01993330746575,Collision
1137,788.0988767606425,96.89887782470478,Collision
1138,1624.25437829238,106.91740994224858,Fragmentation
1139,4712.83391135978,46.84902742883513,Fragmentation
1140,785.6413373308521,13.138652991506284,Deployed Object
1141,4946.028661119866,14.579971843732757,Fragmentation
1142,4419.062034741085,81.63822967033789,Collision
1143,3875.7812019884504,103.45064321969417,Fragmentation
1144,4286.21330672849,119.8111779522591,Collision
1145,172.03944558904016,86.16550091082557,Collision
1146,4444.427324227125,83.0413399563,Fragmentation
1147,1754.6431021144497,95.36862985773578,Collision
1148,2680.1199524842127,122.49878216252009,Fragmentation
1149,2276.918645812203,14.672680548465406,Collision
1150,883.1392545003713,50.50938316569073,Fragmentation
1151,4667.110812367606,183.7344386829035,Deployed Object
1152,861.0582384839656,141.94053608249118,Collision
1153,464.135317513002,16.85146483018798,Deployed Object
1154,3959.855616316236,70.06084424188543,Collision
1155,2350.3741731911564,108.12739309955433,Deployed Object
1156,3136.722269967957,23.469111320585192,Fragmentation
1157,1410.3593567731675,45.35381053756201,Fragmentation
1158,1083.0791517645962,29.83843850994432,Collision
1159,162.8830607441707,50.05077181873415,Deployed Object
1160,1743.9813910064104,119.59243057745292,Deployed Object
1161,2356.2680415511477,162.28362091085995,Deployed Object
1162,1665.1939910434487,161.44757397881534,Deployed Object
1163,1191.0999008913323,100.35594809694199,Fragmentation
1164,2198.80883464093,188.68486614019207,Collision
1165,2883.7071569045474,194.74528392460496,Deployed Object
1166,1752.141792143806,138.72703011990774,Fragmentation
1167,3165.7077513462655,178.06611702681016,Deployed Object
1168,4887.520713332548,70.79402240852187,Collision
1169,1490.6211206323514,21.513052612290362,Fragmentation
1170,1431.6960644442106,41.4353451620502,Collision
1171,3322.8206787153335,144.07210806083523,Collision
1172,2125.328244658122,129.62109611600965,Deployed Object
1173,3962.1361061928756,121.82196171731232,Collision
1174,1125.7479061982024,27.696649958477863,Fragmentation
1175,1076.9243733499443,66.76128860698267,Collision
1176,3100.88508666286,160.13687795045104,Collision
1177,619.6662422205504,55.80427130561806,Deployed Object
1178,2166.0172349546297,73.73247442039002,Collision
1179,3721.3038266830063,45.53215001838604,Fragmentation
1180,3907.0653503178764,72.06224861402751,Deployed Object
1181,4481.298912486479,199.19420969951014,Deployed Object
1182,2175.7075321769194,27.4897771951069,Fragmentation
1183,1305.9612318074064,169.62571022399393,Collision
1184,545.265865110524,30.871068485487665,Collision
1185,3608.3948891470823,30.46413236284596,Deployed Object
1186,2522.112772931674,79.50293662930245,Collision
1187,3256.8235352009524,152.79999595085852,Fragmentation
1188,4735.933995970117,99.73432053416107,Fragmentation
1189,2637.2118656789444,134.21534035195566,Fragmentation
1190,3822.825103619902,31.638846871871426,Deployed Object
1191,2631.2792240807853,177.3748842335542,Fragmentation
1192,3024.829925527694,46.80497663952377,Collision
1193,4710.827925354705,156.8779552935926,Fragmentation
1194,3746.1384081649267,12.01679339616279,Deployed Object
1195,3942.8835379732163,40.72990239153337,Fragmentation
1196,2847.232605800741,111.06233521393389,Deployed Object
1197,1655.221448655473,124.93094597868237,Deployed Object
1198,4989.44958856397,16.38923606525331,Fragmentation
1199,475.90951877559485,167.48573708256762,Fragmentation
1200,609.0815665298303,194.40162747328844,Fragmentation
1201,1361.20682267445,173.8091395281523,Fragmentation
1202,796.1212313738822,74.73306110400723,Collision
1203,3914.270046407209,188.4657915568266,Deployed Object
1204,2855.875492252415,106.48771803201123,Fragmentation
1205,1191.6589566808407,113.00048008715105,Deployed Object
1206,1570.0096847327234,128.23497954244138,Fragmentation
1207,2584.448385946512,114.47265352982896,Fragmentation
1208,4827.373438767055,166.64422935198354,Fragmentation
1209,4071.8121597844633,19.81294989012806,Deployed Object
1210,4298.093013067677,103.61895852068531,Collision
1211,2830.631697664137,166.4321885964215,Fragmentation
1212,1383.3961295310503,15.571121880391644,Deployed Object
1213,1292.3643378522243,33.532480273542255,Collision
1214,1649.1480661249138,106.5145349421894,Fragmentation
1215,4004.6147786411707,25.61622114002374,Collision
1216,2401.9159838972732,84.57339366454806,Collision
1217,1678.9422815603325,17.76873977481777,Collision
1218,4996.479303908268,122.62804740139426,Deployed Object
1219,2492.0656565128297,67.87066422082617,Fragmentation
1220,314.8795627322167,181.95366504726118,Fragmentation
1221,1478.3158469917978,114.68725333321831,Deployed Object
1222,3390.1535970041346,19.80545519223888,Collision
1223,4612.099076728267,13.510385006486754,Fragmentation
1224,2171.5195707222356,47.89769327186999,Collision
1225,361.1342962723955,145.35092770378836,Fragmentation
1226,4743.568812920672,199.31268267624648,Fragmentation
1227,3073.6378414103333,84.59003691132303,Fragmentation
1228,3189.717710656605,14.962483589665744,Fragmentation
1229,514.3561579585481,65.79808497342314,Collision
1230,4435.544748908772,169.83476026038576,Deployed Object
1231,1047.762468023814,136.13803004019633,Deployed Object
1232,908.5633188285889,129.8140627440848,Deployed Object
1233,1765.8329226709811,195.83690771992795,Fragmentation
1234,1881.109279516273,30.21129954005358,Fragmentation
1235,2201.3546545781874,132.47752055683955,Deployed Object
1236,1413.2244705664698,141.9226977774394,Collision
1237,715.8127572305095,34.39187689552439,Collision
1238,954.2192697209545,146.94659674810225,Collision
1239,2345.8217514045523,93.01974192817926,Collision
1240,1572.3385123144933,119.30348901899957,Deployed Object
1241,2999.8486818336896,61.8145216332259,Collision
1242,3089.3960394382966,82.81581894359488,Collision
1243,2569.3728522343517,59.70324996207589,Fragmentation
1244,1561.2912434608127,165.86183109185023,Fragmentation
1245,1545.2734842986351,14.109556450654024,Fragmentation
1246,132.89288833247326,77.67201416278108,Collision
1247,4328.208300983818,155.91815161660477,Fragmentation
1248,700.6380065905872,196.9789383923905,Fragmentation
1249,3406.1257989741625,50.33068440222327,Collision
1250,4810.149425615394,183.22539849620614,Deployed Object
1251,4726.383352718858,46.55045390381582,Fragmentation
1252,864.5441215157853,111.20518497956559,Collision
1253,4535.714928319951,13.350977321262812,Deployed Object
1254,2165.441931179613,91.38810933197502,Fragmentation
1255,1234.820364362052,196.0057922277396,Deployed Object
1256,4762.402728446475,33.15926217978421,Collision
1257,1852.5121196439293,68.69654981924143,Fragmentation
1258,1491.7562845152274,178.01053761043457,Collision
1259,2061.511970510603,52.595317561833646,Fragmentation
1260,1508.2169319325653,34.739510805216696,Deployed Object
1261,1792.8768710890135,140.08340973179747,Deployed Object
1262,2284.9978981933186,78.85506295578412,Collision
1263,2378.716849976103,141.29617228626373,Deployed Object
1264,1607.350648494134,138.02018849089535,Fragmentation
1265,1978.5736743284563,123.85156904418726,Fragmentation
1266,2707.4250831277495,34.506542344395854,Deployed Object
1267,252.36283816194972,48.631293529785424,Collision
1268,3425.9874473030477,168.98812330180266,Collision
1269,2690.2671810846687,98.09089762086994,Collision
1270,3927.2285549792955,149.99499770114414,Deployed Object
1271,4008.9226282700665,64.00421952694812,Deployed Object
1272,4433.700405290879,21.12700086494778,Fragmentation
1273,2771.4552726096786,124.88372880536734,Fragmentation
1274,4231.766577710376,124.70289300439494,Collision
1275,4146.637982264372,17.30632399484196,Collision
1276,3123.402144668679,94.69201220545577,Collision
1277,731.037547011151,80.77926685904248,Fragmentation
1278,1776.2176954782622,193.15907372379033,Collision
1279,3501.604214194702,140.9388439687745,Fragmentation
1280,3722.33112098795,149.04201824878345,Collision
1281,86.07503671183105,14.508625197937299,Deployed Object
1282,477.714369424755,75.84317463316417,Fragmentation
1283,3226.881577067229,46.35150978354825,Deployed Object
1284,4205.235447952565,13.849350115989404,Collision
1285,3367.7122121603275,64.07994737418505,Collision
1286,934.1961937305864,122.41797116195018,Collision
1287,602.9527704058971,78.77261305591362,Fragmentation
1288,589.3417387924881,75.37731264175267,Deployed Object
1289,4457.469530338782,70.1508711700514,Fragmentation
1290,995.7785130962399,157.7950390992337,Collision
1291,652.6135346769772,192.9616566396789,Deployed Object
1292,2641.3047712096454,130.15579191407815,Deployed Object
1293,3991.0377725336816,157.3600341933317,Collision
1294,2770.308646637117,115.85708474101561,Collision
1295,2608.891902052626,28.644274570832632,Deployed Object
1296,1538.3766948630632,76.13382957056304,Collision
1297,4665.943909757545,92.20603300322396,Fragmentation
1298,1511.1055947861948,11.652526154801144,Fragmentation
1299,458.29859953169705,157.63873039876708,Deployed Object
1300,3944.1245452430317,184.29861370456973,Fragmentation
1301,1013.6539194573189,27.29059157008616,Collision
1302,4900.813462660909,41.455728778974624,Fragmentation
1303,3068.8478132298355,131.23153108499113,Collision
1304,3785.2868563651296,130.05882898038885,Deployed Object
1305,2789.156159326632,57.6790884520754,Deployed Object
1306,1408.5977918900417,23.592030350959902,Collision
1307,575.5679424094768,89.13798007602918,Fragmentation
1308,2338.468988188071,133.8206152254159,Collision
1309,4884.4296150846385,67.94259175036967,Deployed Object
1310,4397.472485269186,53.949823461981815,Deployed Object
1311,1628.7404217261774,15.319611721186002,Deployed Object
1312,1378.5904308001654,66.65266834038971,Deployed Object
1313,4128.540695747232,197.81871542883968,Deployed Object
1314,4475.3554290875445,96.56281572782156,Collision
1315,2538.4089593260887,118.45135978555255,Deployed Object
1316,4297.087191245667,29.473216003721998,Deployed Object
1317,2671.9806059487346,31.57543550296036,Collision
1318,4549.609010677846,151.69433734786216,Fragmentation
1319,3375.633964041877,101.90931470627447,Fragmentation
1320,721.0369363748295,17.988251888557947,Deployed Object
1321,4570.18532362648,90.88255716913133,Deployed Object
1322,3483.444413663111,137.2490468018929,Collision
1323,625.2270993929344,74.90903485325526,Collision
1324,1274.7479839256414,47.950971307158035,Deployed Object
1325,3350.1232235305843,176.68806946246954,Fragmentation
1326,37.64590499928471,119.07758192410256,Deployed Object
1327,1546.3654060488266,111.88956890677548,Fragmentation
1328,3228.5228308039186,40.70515225364609,Fragmentation
1329,2126.1895459607085,115.17662295988104,Collision
1330,3881.1074451193003,72.13123973357773,Deployed Object
1331,107.40593074226786,62.8778453772315,Collision
1332,3694.990570577903,101.08893430703505,Deployed Object
1333,2703.779271660548,192.73573406017883,Collision
1334,4853.0309829540865,196.5250851534265,Fragmentation
1335,362.6310514913834,11.917724393994737,Collision
1336,2265.6111676578216,139.43276081516112,Fragmentation
1337,1004.2243574187505,33.65469434402142,Collision
1338,859.0093700164668,105.90160222713659,Deployed Object
1339,4925.750253491695,39.53172561902204,Fragmentation
1340,4459.689452950206,61.42663461038742,Collision
1341,1827.7286854789197,34.993414772124275,Deployed Object
1342,3901.254854304715,61.09242157050104,Fragmentation
1343,4197.474415890934,14.089413485350715,Collision
1344,1740.7119693117745,26.58519913236345,Deployed Object
1345,1241.8048315941517,171.68359139085607,Deployed Object
1346,2687.5123745622514,15.409178879553103,Collision
1347,2497.541686941355,90.33564967885012,Deployed Object
1348,3407.9828678604736,190.05033984708953,Collision
1349,3416.5171922569675,123.62748579856712,Collision
1350,855.2573017087878,21.054488164343567,Fragmentation
1351,703.8468687486442,99.95851145086161,Collision
1352,2165.4289183647775,132.59303848661338,Fragmentation
1353,4436.815826598494,122.65995340240558,Deployed Object
1354,3109.3164951758235,87.88830249009624,Collision
